task,metric,advice_type,batch,n_seeds,mean,std,lower_band,upper_band
copy,loss,length,7700,3,0.013063969673967222,0.010837495919612822,0.0022264737543543998,0.023901465593580043
copy,loss,length,7800,3,0.017090758797955158,0.019229038916981855,-0.0021382801190266976,0.03631979771493701
copy,loss,length,7900,3,0.006045045978759542,0.006860679024637949,-0.0008156330458784075,0.01290572500339749
copy,loss,length,8000,3,0.015763693376796558,0.01740218058590443,-0.0016384872091078709,0.03316587396270099
copy,loss,length,8100,3,0.0027480016863902766,0.0027020484671911324,4.595321919914413e-05,0.005450050153581409
copy,loss,length,8200,3,0.05731116129822985,0.0903493211909531,-0.03303815989272325,0.14766048248918295
copy,loss,length,8300,3,0.012937737280862506,0.010835829811065668,0.0021019074697968387,0.023773567091928176
copy,loss,length,8400,3,0.0020583604274456014,0.0019124807431435882,0.0001458796843020133,0.00397084117058919
copy,loss,length,8500,3,0.0014539254314369524,0.0013586283231085414,9.529710832841096e-05,0.0028125537545454935
copy,loss,length,8600,3,0.0245876570792052,0.04146413606808811,-0.01687647898888291,0.06605179314729331
copy,loss,length,8700,3,0.028614632066181117,0.048869161208753335,-0.020254529142572218,0.07748379327493446
copy,loss,length,8800,3,0.03362781602291705,0.057711723633830286,-0.02408390761091324,0.09133953965674733
copy,loss,length,8900,3,0.005962196403011812,0.0053084687754370715,0.0006537276275747402,0.011270665178448883
copy,loss,length,9000,3,0.02555845472981628,0.04384823595350226,-0.01828978122368598,0.06940669068331855
copy,loss,length,9100,3,0.00570448670151709,0.009607332723730691,-0.0039028460222136014,0.015311819425247782
copy,loss,length,9200,3,0.011248073809639778,0.019269481804801182,-0.008021407995161404,0.030517555614440958
copy,loss,length,9300,3,0.008647285453977954,0.014784596951804726,-0.006137311497826772,0.02343188240578268
copy,loss,length,9400,3,0.014466685111446656,0.024941970662856142,-0.010475285551409487,0.039408655774302796
copy,loss,length,9500,3,0.019045650276138044,0.03131105001743276,-0.012265399741294713,0.0503567002935708
copy,loss,length,9600,3,0.00047667652277437017,0.0006570191945188947,-0.00018034267174452454,0.0011336957172932648
copy,loss,length,9700,3,0.016846716847674238,0.02907617962016194,-0.012229462772487702,0.04592289646783618
copy,loss,length,9800,3,0.009456181575387844,0.016303462916059722,-0.006847281340671878,0.02575964449144757
copy,loss,length,9900,3,0.08861205606694773,0.15258279095095892,-0.06397073488401119,0.24119484701790667
copy,loss,length,10000,3,0.0002958712456789923,0.0004646348745309953,-0.00016876362885200302,0.0007605061202099876
copy,loss,length,10100,3,0.030351207793543614,0.05252548868517124,-0.022174280891627627,0.08287669647871486
copy,loss,length,10200,3,0.00037843391341981484,0.0006252320862435616,-0.0002467981728237468,0.0010036659996633765
copy,loss,length,10300,3,0.0003035577727123273,0.0004920962492975125,-0.00018853847658518514,0.0007956540220098397
copy,loss,length,10400,3,0.015725822574525868,0.027207412324275364,-0.011481589749749496,0.04293323489880123
copy,loss,length,10500,3,0.0025145806331527583,0.0037308782985572995,-0.0012162976654045412,0.006245458931710058
copy,loss,length,10600,3,0.0001662766956284248,0.00024039461795052566,-7.411792232210086e-05,0.00040667131357895045
copy,loss,length,10700,3,0.023446764755061935,0.04022427566669282,-0.016777510911630888,0.06367104042175475
copy,loss,length,10800,3,0.00017060118490278044,0.00026521889675827447,-9.461771185549403e-05,0.00043582008166105494
copy,loss,length,10900,3,0.029235297338935706,0.05061687351929345,-0.021381576180357742,0.07985217085822915
copy,loss,length,11000,3,0.0001672432990217085,0.00027779647902470935,-0.00011055318000300086,0.0004450397780464178
copy,loss,length,11100,3,0.09555408514184079,0.16549387452456146,-0.06993978938272068,0.26104795966640226
copy,loss,length,11200,3,0.09990372664499876,0.17303139609813306,-0.0731276694531343,0.2729351227431318
copy,loss,length,11300,3,0.03889705009308505,0.06736374231325146,-0.028466692220166408,0.10626079240633651
copy,loss,length,11400,3,0.0002468480693906723,0.00042188357819287586,-0.00017503550880220358,0.0006687316475835481
copy,loss,length,11500,3,0.000156849617584886,0.00026840952106456606,-0.00011155990347968005,0.00042525913864945204
copy,loss,length,11600,3,0.0191361579400982,0.03314115726582857,-0.01400499932573037,0.05227731520592677
copy,loss,length,11700,3,0.00014515703964898416,0.00024874696077437406,-0.0001035899211253899,0.0003939040004233582
copy,loss,length,11800,3,0.002399075924467173,0.004153101575983685,-0.0017540256515165124,0.006552177500450859
copy,loss,length,11900,3,0.005586361287564011,0.00483745325625397,0.0007489080313100418,0.01042381454381798
copy,loss,length,12000,3,7.727203665472253e-05,0.00013286419810541882,-5.55921614506963e-05,0.00021013623476014135
copy,loss,length,12100,3,0.14556816660581928,0.08892239284106106,0.056645773764758225,0.23449055944688035
copy,loss,length,12200,3,0.00010433518766945853,0.00017758394045778848,-7.324875278832995e-05,0.00028191912812724703
copy,loss,length,12300,3,0.0838514225150946,0.1450598718679049,-0.06120844935281029,0.2289112943829995
copy,loss,length,12400,3,0.002262928147593863,0.003906115181135798,-0.0016431870335419352,0.006169043328729661
copy,loss,length,12500,3,0.08107274684049709,0.13428866690181193,-0.05321592006131484,0.21536141374230902
copy,loss,length,12600,3,0.00015756257974286036,0.0002546594784005304,-9.709689865767005e-05,0.0004122220581433908
copy,loss,length,12700,3,4.507529233992907e-05,7.480543211528821e-05,-2.9730139775359142e-05,0.00011988072445521728
copy,loss,length,12800,3,0.018004360392666948,0.031183737399504915,-0.013179377006837967,0.04918809779217186
copy,loss,length,12900,3,0.8441138824846574,1.4551338413409625,-0.6110199588563051,2.2992477238256197
copy,loss,length,13000,3,1.2427651313099366,2.1523418622931265,-0.9095767309831899,3.395106993603063
copy,loss,length,13100,3,0.6185696591510966,1.071238051855195,-0.4526683927040983,1.6898077110062917
copy,loss,length,13200,3,0.228484067418361,0.39568306182305774,-0.16719899440469674,0.6241671292414187
copy,loss,length,13300,3,0.22873498542645299,0.39607929853706664,-0.16734431311061365,0.6248142839635196
copy,loss,length,13400,3,0.23509022561483559,0.4070693662158484,-0.1719791406010128,0.6421595918306839
copy,loss,length,13500,3,0.21457760392330083,0.3716006493154421,-0.1570230453921413,0.586178253238743
copy,loss,length,13600,3,0.3860620041320077,0.3431638993371217,0.04289810479488598,0.7292259034691294
copy,loss,length,13700,3,0.23761365680488075,0.3472057585661255,-0.10959210176124476,0.5848194153710062
copy,loss,length,13800,3,0.28605191093111504,0.2996840024803979,-0.013632091549282854,0.585735913411513
copy,loss,length,13900,3,0.19854108632934195,0.33750849099777436,-0.1389674046684324,0.5360495773271163
copy,loss,length,14000,3,0.20244237614141536,0.3504756637801864,-0.14803328763877105,0.5529180399216018
copy,loss,length,14100,3,0.19531961014155053,0.3380626292931077,-0.14274301915155718,0.5333822394346582
copy,loss,length,14200,3,0.18509557480505878,0.32013555441361036,-0.13503997960855157,0.5052311292186691
copy,loss,length,14300,3,0.1522041291546314,0.2635414412345912,-0.11133731207995981,0.41574557038922266
copy,loss,length,14400,3,0.003236488857681613,0.005564935600507273,-0.0023284467428256604,0.008801424458188887
copy,loss,length,14500,3,7.582292891527083e-05,7.454435367572338e-05,1.278575239547453e-06,0.00015036728259099422
copy,loss,length,14600,3,2.636003637585427e-05,2.3579164655671285e-05,2.7808717201829835e-06,4.993920103152556e-05
copy,loss,length,14700,3,1.9170440371012826e-05,3.0449398280531323e-05,-1.1278957909518497e-05,4.961983865154415e-05
copy,loss,length,14800,3,1.9860864818871117e-05,3.348704154072237e-05,-1.3626176721851255e-05,5.334790635959349e-05
copy,loss,length,14900,3,0.017658092612663476,0.030547622733878926,-0.01288953012121545,0.0482057153465424
copy,loss,length,15000,3,2.1398594435542155e-05,3.561056900195976e-05,-1.4211974566417604e-05,5.700916343750192e-05
copy,loss,length,15100,3,3.0568932946175944e-05,5.1982498936352226e-05,-2.1413565990176283e-05,8.255143188252817e-05
copy,loss,length,15200,3,3.117091649647218e-05,5.3236408990241295e-05,-2.2065492493769114e-05,8.440732548671348e-05
copy,loss,length,15300,3,6.4607140819394895e-06,1.078022557575313e-05,-4.31951149381364e-06,1.724093965769262e-05
copy,loss,length,15400,3,2.8432745074875588e-05,4.907266083178637e-05,-2.063991575691078e-05,7.750540590666196e-05
copy,loss,length,15500,3,0.01683355195628213,0.02915600227721488,-0.012322450320932751,0.04598955423349701
copy,loss,length,15600,3,0.014834031798159848,0.025693213786870065,-0.010859181988710217,0.04052724558502992
copy,loss,length,15700,3,0.051964620353962154,0.08997577954749729,-0.038011159193535135,0.14194039990145946
copy,loss,length,15800,3,8.681369748089197e-06,1.4665778492033917e-05,-5.9844087439447194e-06,2.3347148240123114e-05
copy,loss,length,15900,3,9.614264965696432e-06,1.6491131326191575e-05,-6.8768663604951425e-06,2.6105396291888006e-05
copy,loss,length,16000,3,9.497465448417102e-06,1.6354982961084513e-05,-6.857517512667411e-06,2.5852448409501617e-05
copy,loss,length,16100,3,0.037548966443857947,0.06503668944737916,-0.02748772300352121,0.10258565589123711
copy,loss,length,16200,3,0.04230187190901466,0.07326897436997866,-0.030967102460964,0.11557084627899332
copy,loss,length,16300,3,3.750257506063041e-05,6.49422835940759e-05,-2.7439708533445497e-05,0.00010244485865470632
copy,loss,length,16400,3,1.2560690619833546e-05,2.1745595243346854e-05,-9.184904623513307e-06,3.4306285863180397e-05
copy,loss,length,16500,3,0.002387826249932254,0.004135826832910075,-0.0017480005829778205,0.006523653082842329
copy,loss,length,16600,3,1.0749482559574958e-05,1.861058813377617e-05,-7.861105574201213e-06,2.9360070693351126e-05
copy,loss,length,16700,3,6.553559009851589e-06,1.1342454419838234e-05,-4.788895409986645e-06,1.7896013429689824e-05
copy,loss,length,16800,3,0.039704630124844764,0.06877042903572311,-0.02906579891087835,0.10847505916056788
copy,loss,length,16900,3,0.5060003317905742,0.7733138543381943,-0.2673135225476201,1.2793141861287687
copy,loss,length,17000,3,0.22348680839946286,0.38692912921238787,-0.163442320812925,0.6104159376118508
copy,loss,length,17100,3,0.35462308962529376,0.614192962737126,-0.2595698731118322,0.9688160523624197
copy,loss,length,17200,3,0.26002847200841084,0.32242525350640444,-0.0623967814979936,0.5824537255148152
copy,loss,length,17300,3,0.7530290407629879,0.9056103587482559,-0.15258131798526797,1.6586393995112438
copy,loss,length,17400,3,0.2123755245749994,0.36767041991663635,-0.15529489534163696,0.5800459444916357
copy,loss,length,17500,3,0.00020565532822876668,0.0003258373756540412,-0.00012018204742527449,0.0005314927038828079
copy,loss,length,17600,3,3.170718346889571e-05,4.3620905728023844e-05,-1.1913722259128135e-05,7.532808919691955e-05
copy,loss,length,17700,3,0.0024629503106165097,0.004250056841201544,-0.001787106530585034,0.006713007151818053
copy,loss,length,17800,3,4.903806606864625e-06,6.0277721025749735e-06,-1.1239654957103486e-06,1.09315787094396e-05
copy,loss,length,17900,3,6.543309932726302e-06,1.0937412507315614e-05,-4.394102574589312e-06,1.7480722440041914e-05
copy,loss,length,18000,3,2.9211153084048956e-06,4.9639719271926735e-06,-2.042856618787778e-06,7.885087235597569e-06
copy,loss,length,18100,3,3.258563253170736e-06,5.61965335471222e-06,-2.3610901015414837e-06,8.878216607882955e-06
copy,loss,length,18200,3,0.08671922038463663,0.15020207877332498,-0.06348285838868835,0.23692129915796162
copy,loss,length,18300,3,3.554796615554666e-05,6.156197863743372e-05,-2.6014012481887057e-05,9.710994479298038e-05
copy,loss,length,18400,3,1.1999213213138676e-05,2.0776907285013607e-05,-8.777694071874931e-06,3.277612049815228e-05
copy,loss,length,18500,3,3.0646939453241964e-06,5.300577400018008e-06,-2.2358834546938114e-06,8.365271345342204e-06
copy,loss,length,18600,3,8.459647011996238e-06,1.4647199352352909e-05,-6.187552340356671e-06,2.3106846364349148e-05
copy,loss,length,18700,3,1.208942816259088e-06,2.089349962471002e-06,-8.804071462119138e-07,3.29829277873009e-06
copy,loss,length,18800,3,0.007506015413218947,0.013000795253190891,-0.0054947798399719435,0.020506810666409837
copy,loss,length,18900,3,6.851581428230417e-06,1.1863270903041058e-05,-5.0116894748106406e-06,1.8714852331271477e-05
copy,loss,length,19000,3,3.419028178080711e-06,5.918391607724169e-06,-2.499363429643458e-06,9.33741978580488e-06
copy,loss,length,19100,3,0.002403728464633419,0.004163376068195033,-0.001759647603561614,0.006567104532828452
copy,loss,length,19200,3,1.2157623530794108e-05,2.1054036836379686e-05,-8.896413305585578e-06,3.321166036717379e-05
copy,loss,length,19300,3,0.0019968033736643834,0.0034585615705558697,-0.0014617581968914863,0.005455364944220253
copy,loss,length,19400,3,9.826033109964957e-06,1.7015878703520078e-05,-7.189845593555121e-06,2.6841911813485036e-05
copy,loss,length,19500,3,4.974005344771075e-06,8.612300803537716e-06,-3.638295458766641e-06,1.3586306148308791e-05
copy,loss,length,19600,3,6.409628666532429e-06,1.109930238700821e-05,-4.689673720475781e-06,1.7508931053540637e-05
copy,loss,length,19700,3,1.723567834930555e-05,2.9850314871419313e-05,-1.2614636522113763e-05,4.7085993220724864e-05
copy,loss,length,19800,3,1.101740619342969e-05,1.9080146827606687e-05,-8.062740634176997e-06,3.0097553021036374e-05
copy,loss,length,19900,3,3.84816778449507e-06,6.662726057230657e-06,-2.8145582727355867e-06,1.0510893841725727e-05
copy,loss,length,20000,3,5.778617072215539e-06,1.0006228713594395e-05,-4.227611641378856e-06,1.5784845785809932e-05
copy,loss,none,100,3,0.6952470902601878,0.0009795662414663457,0.6942675240187215,0.6962266565016542
copy,loss,none,200,3,0.6856882003943126,0.001817896543002882,0.6838703038513096,0.6875060969373155
copy,loss,none,300,3,0.6792600051561992,0.002618985273003632,0.6766410198831956,0.6818789904292029
copy,loss,none,400,3,0.6766148642698924,0.004056449966007833,0.6725584143038845,0.6806713142359002
copy,loss,none,500,3,0.6743045290311178,0.0033207857483629113,0.6709837432827549,0.6776253147794807
copy,loss,none,600,3,0.6684170365333557,0.002722358652474264,0.6656946778808814,0.67113939518583
copy,loss,none,700,3,0.6672981729110082,0.0019670707555340186,0.6653311021554742,0.6692652436665423
copy,loss,none,800,3,0.6602898843089738,0.003217240614349334,0.6570726436946245,0.6635071249233232
copy,loss,none,900,3,0.6568076365192731,0.004367786425820998,0.6524398500934521,0.6611754229450941
copy,loss,none,1000,3,0.6551656703154246,0.0049390834275643905,0.6502265868878602,0.660104753742989
copy,loss,none,1100,3,0.6484790284434954,0.013598377420832537,0.6348806510226628,0.662077405864328
copy,loss,none,1200,3,0.6518690423170725,0.004505943260995643,0.6473630990560769,0.6563749855780682
copy,loss,none,1300,3,0.6406129032373429,0.012861707387833578,0.6277511958495093,0.6534746106251764
copy,loss,none,1400,3,0.6414556938409804,0.0032056493370252593,0.6382500445039552,0.6446613431780057
copy,loss,none,1500,3,0.6359952300786972,0.0048770126477764965,0.6311182174309207,0.6408722427264737
copy,loss,none,1600,3,0.6384894375999769,0.0036389448082327506,0.6348504927917441,0.6421283824082097
copy,loss,none,1700,3,0.6241625853379568,0.005884476660341937,0.6182781086776148,0.6300470619982987
copy,loss,none,1800,3,0.6335636733969052,0.00845897147536449,0.6251047019215408,0.6420226448722697
copy,loss,none,1900,3,0.628091883957386,0.005040609068580738,0.6230512748888053,0.6331324930259667
copy,loss,none,2000,3,0.6228093398610751,0.001455076729032852,0.6213542631320422,0.624264416590108
copy,loss,none,2100,3,0.6174882856011391,0.0006118029294273052,0.6168764826717118,0.6181000885305664
copy,loss,none,2200,3,0.6168551758428414,0.007334101530027124,0.6095210743128143,0.6241892773728686
copy,loss,none,2300,3,0.618743320852518,0.0027238151894111015,0.6160195056631069,0.6214671360419292
copy,loss,none,2400,3,0.6169731695453327,0.009562436315431418,0.6074107332299012,0.6265356058607641
copy,loss,none,2500,3,0.6116780272126198,0.007868361481229484,0.6038096657313903,0.6195463886938493
copy,loss,none,2600,3,0.599552488376697,0.0037537361682180278,0.5957987522084789,0.603306224544915
copy,loss,none,2700,3,0.6151830038179954,0.00545505496821384,0.6097279488497815,0.6206380587862093
copy,loss,none,2800,3,0.6179601487517358,0.012821973319868521,0.6051381754318672,0.6307821220716043
copy,loss,none,2900,3,0.5969826270391544,0.010811343815587213,0.5861712832235672,0.6077939708547416
copy,loss,none,3000,3,0.596918131907781,0.0046469019692898655,0.5922712299384911,0.6015650338770708
copy,loss,none,3100,3,0.5803365601971745,0.015530942795300956,0.5648056174018735,0.5958675029924755
copy,loss,none,3200,3,0.5764158172657093,0.04601099419353194,0.5304048230721774,0.6224268114592413
copy,loss,none,3300,3,0.5651120334118604,0.07606100301065566,0.4890510304012048,0.6411730364225161
copy,loss,none,3400,3,0.5352924780237178,0.09586258410918497,0.43942989391453285,0.6311550621329027
copy,loss,none,3500,3,0.5130128715808193,0.1189562912522165,0.3940565803286028,0.6319691628330358
copy,loss,none,3600,3,0.5038688513512413,0.14887534059174118,0.3549935107595001,0.6527441919429824
copy,loss,none,3700,3,0.4844777542290588,0.17382277473684382,0.310654979492215,0.6583005289659026
copy,loss,none,3800,3,0.4668598246574402,0.2132193891302892,0.253640435527151,0.6800792137877294
copy,loss,none,3900,3,0.4433458846093466,0.2282245092072536,0.215121375402093,0.6715703938166002
copy,loss,none,4000,3,0.4308059980751326,0.2577874869848833,0.1730185110902493,0.6885934850600159
copy,loss,none,4100,3,0.4314069348775471,0.263318036713647,0.1680888981639001,0.6947249715911941
copy,loss,none,4200,3,0.42953464248217643,0.2714671100244067,0.15806753245776972,0.7010017525065831
copy,loss,none,4300,3,0.412567953709513,0.2593650804326225,0.15320287327689047,0.6719330341421355
copy,loss,none,4400,3,0.40561892484702794,0.30159691877442096,0.10402200607260698,0.7072158436214488
copy,loss,none,4500,3,0.39058908216034377,0.29984970901582453,0.09073937314451924,0.6904387911761682
copy,loss,none,4600,3,0.3811534827648817,0.3026306382339387,0.07852284453094299,0.6837841209988205
copy,loss,none,4700,3,0.3744986104771184,0.30274175873687426,0.07175685174024415,0.6772403692139927
copy,loss,none,4800,3,0.36919598493298206,0.28922464285393823,0.07997134207904383,0.6584206277869202
copy,loss,none,4900,3,0.3702940461415953,0.2701076437783367,0.1001864023632586,0.640401689919932
copy,loss,none,5000,3,0.38400199329402923,0.19380376847308042,0.1901982248209488,0.5778057617671096
copy,loss,none,5100,3,0.3178660447488073,0.2724865641023781,0.045379480646429216,0.5903526088511855
copy,loss,none,5200,3,0.3371740537130972,0.22450322281042145,0.11267083090267577,0.5616772765235187
copy,loss,none,5300,3,0.3646458507952048,0.08341792422837173,0.28122792656683304,0.4480637750235765
copy,loss,none,5400,3,0.46109663836502773,0.231864670579223,0.22923196778580474,0.6929613089442508
copy,loss,none,5500,3,0.39971493343512216,0.26379256627975395,0.1359223671553682,0.6635074997148761
copy,loss,none,5600,3,0.46569808923639355,0.435399640934278,0.030298448302115533,0.9010977301706715
copy,loss,none,5700,3,0.35114576327924923,0.3327648337918308,0.01838092948741843,0.68391059707108
copy,loss,none,5800,3,0.32591582203594344,0.3256938958991678,0.00022192613677562978,0.6516097179351112
copy,loss,none,5900,3,0.297872494586433,0.33029109126100403,-0.03241859667457103,0.628163585847437
copy,loss,none,6000,3,0.2974056647073788,0.304645917027438,-0.007240252320059204,0.6020515817348168
copy,loss,none,6100,3,0.622117887250109,0.9352523248658722,-0.3131344376157632,1.5573702121159811
copy,loss,none,6200,3,0.6525261725248613,0.9059386411307603,-0.25341246860589894,1.5584648136556216
copy,loss,none,6300,3,0.5199019838450477,0.6635721331284183,-0.14367014928337063,1.183474116973466
copy,loss,none,6400,3,0.21933313583877556,0.25523753797724386,-0.035904402138468294,0.4745706738160194
copy,loss,none,6500,3,0.25181383850984274,0.24533271764867065,0.006481120861172085,0.4971465561585134
copy,loss,none,6600,3,0.11992731361164867,0.12541914282154956,-0.005491829209900892,0.24534645643319825
copy,loss,none,6700,3,0.05569028290124454,0.05067909628164171,0.005011186619602828,0.10636937918288625
copy,loss,none,6800,3,0.03736624758608135,0.04680128860772063,-0.009435041021639279,0.08416753619380198
copy,loss,none,6900,3,0.0710106938930888,0.07157736900980183,-0.0005666751167130307,0.1425880629028906
copy,loss,none,7000,3,0.04624139955946399,0.049132700023233354,-0.0028913004637693626,0.09537409958269735
copy,loss,none,7100,3,0.043064411497034605,0.04469950406741433,-0.0016350925703797273,0.08776391556444893
copy,loss,none,7200,3,0.04917738156138512,0.05305638592574002,-0.003879004364354899,0.10223376748712514
copy,loss,none,7300,3,0.036181659576444265,0.0326809619453125,0.003500697631131762,0.06886262152175676
copy,loss,none,7400,3,0.024218002204555278,0.03365981526619761,-0.00944181306164233,0.057877817470752886
copy,loss,none,7500,3,0.02667441188719143,0.022897964905502097,0.0037764469816893333,0.04957237679269352
copy,loss,none,7600,3,0.04995767607342713,0.0455367881621086,0.004420887911318533,0.09549446423553573
copy,loss,none,7700,3,0.021148184068976356,0.014927820090702107,0.006220363978274249,0.03607600415967846
copy,loss,none,7800,3,0.0042842022221157095,0.004700583588929289,-0.0004163813668135799,0.008984785811044999
copy,loss,none,7900,3,0.014149774678953689,0.018152088840369868,-0.004002314161416179,0.032301863519323556
copy,loss,none,8000,3,0.16952867194122215,0.2779351680293095,-0.10840649608808736,0.44746383997053163
copy,loss,none,8100,3,0.20956566287016964,0.3611312592785936,-0.15156559640842393,0.5706969221487632
copy,loss,none,8200,3,0.16381663172301464,0.25949101494880283,-0.0956743832257882,0.4233076466718175
copy,loss,none,8300,3,0.19563156981048602,0.3168722860115898,-0.12124071620110377,0.5125038558220758
copy,loss,none,8400,3,0.21025290725128498,0.3625595263096214,-0.15230661905833642,0.5728124335609064
copy,loss,none,8500,3,0.22976365078684316,0.36479340544719174,-0.13502975466034858,0.5945570562340349
copy,loss,none,8600,3,0.19114349361466343,0.3298249264143112,-0.13868143279964779,0.5209684200289746
copy,loss,none,8700,3,0.10038918594933118,0.16424193392202574,-0.06385274797269457,0.2646311198713569
copy,loss,none,8800,3,0.011082128412770847,0.017948776146059872,-0.006866647733289025,0.02903090455883072
copy,loss,none,8900,3,0.019250733661861735,0.020221398664890238,-0.0009706650030285036,0.03947213232675197
copy,loss,none,9000,3,0.16893724134954483,0.2919266263303167,-0.12298938498077186,0.46086386767986154
copy,loss,none,9100,3,0.20713489416524833,0.358275995592488,-0.1511411014272397,0.5654108897577363
copy,loss,none,9200,3,0.22932871006942224,0.35472254084634813,-0.1253938307769259,0.5840512509157704
copy,loss,none,9300,3,0.20823871533561866,0.3598891967405374,-0.1516504814049187,0.568127912076156
copy,loss,none,9400,3,0.27627117057632217,0.3093631982327892,-0.033092027656467016,0.5856343688091113
copy,loss,none,9500,3,0.35698613716910965,0.31824858776128456,0.03873754940782509,0.6752347249303943
copy,loss,none,9600,3,0.4594923197367668,0.4052104434024681,0.054281876334298707,0.8647027631392349
copy,loss,none,9700,3,0.4648196465146159,0.41051720965328403,0.05430243686133185,0.8753368561678999
copy,loss,none,9800,3,0.3451640775631059,0.3120224396800628,0.033141637883043085,0.6571865172431688
copy,loss,none,9900,3,0.25890234321451316,0.2805421206976012,-0.02163977748308804,0.5394444639121143
copy,loss,none,10000,3,0.3406697118023147,0.30259248517132736,0.03807722663098734,0.6432621969736421
copy,loss,none,10100,3,0.2594908149408505,0.2796679779796319,-0.020177163038781365,0.5391587929204824
copy,loss,none,10200,3,0.27159492565846005,0.2682770532421942,0.0033178724162658546,0.5398719789006543
copy,loss,none,10300,3,0.254134926816572,0.26830709519490226,-0.014172168378330241,0.5224420220114743
copy,loss,none,10400,3,0.2007884324358226,0.271106675545344,-0.07031824310952142,0.47189510798116663
copy,loss,none,10500,3,0.18147761432885823,0.2953820331957923,-0.11390441886693409,0.47685964752465054
copy,loss,none,10600,3,0.16282335753066438,0.2790035833789571,-0.11618022584829271,0.4418269409096215
copy,loss,none,10700,3,0.04164919095193876,0.07116662020986274,-0.02951742925792398,0.1128158111618015
copy,loss,none,10800,3,0.029709504825770994,0.033348979744953954,-0.003639474919182959,0.06305848457072495
copy,loss,none,10900,3,0.03576598655931892,0.035926723621253584,-0.0001607370619346668,0.0716927101805725
copy,loss,none,11000,3,0.021036936415788465,0.018354869204204358,0.0026820672115841077,0.03939180561999282
copy,loss,none,11100,3,0.005799693387638148,0.006868386630054522,-0.0010686932424163742,0.01266808001769267
copy,loss,none,11200,3,0.0011896223221108217,0.00159263263120327,-0.00040301030909244834,0.002782254953314092
copy,loss,none,11300,3,0.09902797696398824,0.1690963250499839,-0.07006834808599566,0.26812430201397214
copy,loss,none,11400,3,0.26978491652896563,0.3288684927631496,-0.059083576234183977,0.5986534092921152
copy,loss,none,11500,3,0.2867733743035325,0.4938513462523479,-0.2070779719488154,0.7806247205558804
copy,loss,none,11600,3,0.2732336790617272,0.47193574923368464,-0.19870207017195746,0.7451694282954118
copy,loss,none,11700,3,0.235194310660477,0.37647212710048084,-0.14127781644000384,0.6116664377609579
copy,loss,none,11800,3,0.22056882715436954,0.38081674021324047,-0.16024791305887093,0.6013855673676101
copy,loss,none,11900,3,0.21795629339142797,0.3765533448261808,-0.15859705143475283,0.5945096382176087
copy,loss,none,12000,3,0.20730565472475826,0.358402771834958,-0.15109711711019974,0.5657084265597163
copy,loss,none,12100,3,0.17422057751133066,0.3007837104189515,-0.12656313290762086,0.47500428793028215
copy,loss,none,12200,3,0.056556660501439905,0.09739560919674031,-0.04083894869530041,0.1539522696981802
copy,loss,none,12300,3,0.012339768099256928,0.02091266225980149,-0.008572894160544563,0.03325243035905842
copy,loss,none,12400,3,0.23797857362757938,0.411884028836125,-0.17390545520854564,0.6498626024637044
copy,loss,none,12500,3,0.38061554690370886,0.3436234308246027,0.03699211607910613,0.7242389777283116
copy,loss,none,12600,3,0.4690832447108333,0.4071266386529098,0.06195660605792347,0.8762098833637431
copy,loss,none,12700,3,0.4263612743602474,0.36934139282015727,0.057019881540090134,0.7957026671804046
copy,loss,none,12800,3,0.13511652294935325,0.12506084836477177,0.010055674584581481,0.260177371314125
copy,loss,none,12900,3,0.09046314583259518,0.08552790871967984,0.004935237112915339,0.17599105455227504
copy,loss,none,13000,3,0.12386814091976249,0.21273515478496294,-0.08886701386520045,0.3366032957047254
copy,loss,none,13100,3,0.11378943363254951,0.14293052767528386,-0.02914109404273435,0.25671996130783337
copy,loss,none,13200,3,0.03368277546654389,0.05627116140159175,-0.02258838593504786,0.08995393686813564
copy,loss,none,13300,3,0.03045937080379491,0.05212800644532708,-0.02166863564153217,0.08258737724912199
copy,loss,none,13400,3,0.0057836685605287645,0.009696247883121865,-0.003912579322593101,0.01547991644365063
copy,loss,none,13500,3,0.015687522028006034,0.025597934581550248,-0.009910412553544214,0.04128545660955628
copy,loss,none,13600,3,0.014996678708450775,0.025616167053252637,-0.010619488344801862,0.04061284576170341
copy,loss,none,13700,3,0.0005554783539125399,0.000780133688465494,-0.00022465533455295417,0.001335612042378034
copy,loss,none,13800,3,0.0638194478506251,0.11034440918822747,-0.046524961337602366,0.17416385703885257
copy,loss,none,13900,3,0.0709608115270104,0.11648307694747312,-0.04552226542046271,0.1874438884744835
copy,loss,none,14000,3,0.19476900088162372,0.33723334233905894,-0.14246434145743522,0.5320023432206826
copy,loss,none,14100,3,0.10868784982204298,0.1881461949606961,-0.07945834513865312,0.29683404478273906
copy,loss,none,14200,3,0.014828104786809439,0.02560690979849611,-0.010778805011686671,0.040435014585305545
copy,loss,none,14300,3,0.0006278120154588107,0.0009860457779200774,-0.00035823376246126666,0.001613857793378888
copy,loss,none,14400,3,0.017366528492093337,0.03001401542420455,-0.012647486932111214,0.04738054391629789
copy,loss,none,14500,3,0.03347694066342501,0.05784177580947786,-0.024364835146052845,0.09131871647290288
copy,loss,none,14600,3,0.0006089621528029659,0.0010096070321611607,-0.0004006448793581948,0.0016185691849641267
copy,loss,none,14700,3,0.002194567253399277,0.003648945594803796,-0.001454378341404519,0.005843512848203072
copy,loss,none,14800,3,0.00019003694763037235,0.00022837716988908992,-3.834022225871758e-05,0.00041841411751946224
